timestamp,asset_pair,initial_budget,adjusted_budget,buy_exchange,sell_exchange,network_used,fees,quantities,buy_prices,sell_prices,net_profit,net_profit_percentage
2025-04-10T22:01:59.525861,AXSUSDT,10000.0,1404.816906141,OKX,Binance,erc20,"{'maker_fee_asset': 0.600246412, 'taker_fee_usdt': 1.413272092290916, 'withdrawal_fee_asset': 0.28}","{'bought_qty': 600.246412, 'after_fees': 599.6461655879999, 'after_withdrawal': 599.366165588}","{'current': 2.338, 'average': 2.3404003390211017, 'end': 2.342}","{'current': 2.358, 'average': 2.3579443976528855, 'end': 2.357}",7.041914057625263,0.5012691708679134
2025-04-10T22:01:59.527154,ZKUSDC,10000.0,1753.0013172000001,OKX,Binance,zksync era,"{'maker_fee_asset': 33.76033, 'taker_fee_usdt': 1.7605008367740005, 'withdrawal_fee_asset': 0.5}","{'bought_qty': 33760.33, 'after_fees': 33726.569670000004, 'after_withdrawal': 33726.069670000004}","{'current': 0.05175, 'average': 0.05192488690720737, 'end': 0.05197}","{'current': 0.0522, 'average': 0.0522, 'end': 0.0522}",5.739018737226161,0.3273824543607799
2025-04-10T22:01:59.527354,SUIUSDT,10000.0,2743.04069286,OKX,Binance,sui,"{'maker_fee_asset': 1.3079042, 'taker_fee_usdt': 2.763408275617, 'withdrawal_fee_asset': 0.06}","{'bought_qty': 1307.9042, 'after_fees': 1306.5962958, 'after_withdrawal': 1306.5362958}","{'current': 2.0971, 'average': 2.09727952005965, 'end': 2.0975}","{'current': 2.1151, 'average': 2.115064299782769, 'end': 2.115}",17.60417448138287,0.6417759141235371
2025-04-10T22:01:59.527428,PNUTUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 76.60907107963247, 'taker_fee_usdt': 10.097330298928119, 'withdrawal_fee_asset': 5.0}","{'bought_qty': 76609.07107963247, 'after_fees': 76532.46200855284, 'after_withdrawal': 76527.46200855284}","{'current': 0.1305, 'average': 0.13053284498914428, 'end': 0.1306}","{'current': 0.132, 'average': 0.13194388045692176, 'end': 0.1319}",87.23296862919051,0.8723296862919051
2025-04-10T22:01:59.527508,RAYUSDT,10000.0,402.3654435262,OKX,Binance,solana,"{'maker_fee_asset': 0.245455966, 'taker_fee_usdt': 0.405584735126338, 'withdrawal_fee_asset': 0.44}","{'bought_qty': 245.455966, 'after_fees': 245.21051003399998, 'after_withdrawal': 244.77051003399998}","{'current': 1.639, 'average': 1.6392571347245233, 'end': 1.6394}","{'current': 1.657, 'average': 1.657, 'end': 1.657}",2.813706865011625,0.6992913805801044
2025-04-10T22:01:59.527605,BTCUSDT,10000.0,10000.0,OKX,Binance,lightning,"{'maker_fee_asset': 0.0001256248264807084, 'taker_fee_usdt': 10.033330225852197, 'withdrawal_fee_asset': 1e-06}","{'bought_qty': 0.1256248264807084, 'after_fees': 0.1254992016542277, 'after_withdrawal': 0.1254982016542277}","{'current': 79602.1, 'average': 79602.1, 'end': 79602.1}","{'current': 79948.0, 'average': 79948.0, 'end': 79948.0}",23.29689562634485,0.2329689562634485
2025-04-10T22:01:59.527658,CATIUSDC,10000.0,1753.3824280000001,OKX,Binance,ton,"{'maker_fee_asset': 21.03816, 'taker_fee_usdt': 1.761231458192, 'withdrawal_fee_asset': 0.04}","{'bought_qty': 21038.16, 'after_fees': 21017.12184, 'after_withdrawal': 21017.08184}","{'current': 0.083, 'average': 0.08334295527745773, 'end': 0.0836}","{'current': 0.0838, 'average': 0.0838, 'end': 0.0838}",6.087798733807858,0.34720313358859883
2025-04-10T22:01:59.527690,PENDLEUSDT,10000.0,5736.477767,OKX,Binance,erc20,"{'maker_fee_asset': 1.8155819999999998, 'taker_fee_usdt': 5.781558407002, 'withdrawal_fee_asset': 1.0}","{'bought_qty': 1815.5819999999999, 'after_fees': 1813.766418, 'after_withdrawal': 1812.766418}","{'current': 3.157, 'average': 3.1595806562303443, 'end': 3.161}","{'current': 3.19, 'average': 3.1893565269047253, 'end': 3.189}",39.299081594997006,0.6850733706503879
2025-04-10T22:01:59.528055,ETHUSDT,10000.0,8681.08656875,OKX,Binance,optimism,"{'maker_fee_asset': 0.005716105000000001, 'taker_fee_usdt': 8.74648429898255, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 5.716105000000001, 'after_fees': 5.710388895, 'after_withdrawal': 5.710348895}","{'current': 1518.69, 'average': 1518.7066313075075, 'end': 1518.79}","{'current': 1531.69, 'average': 1531.69, 'end': 1531.69}",56.651245933566315,0.6525824329122384
2025-04-10T22:01:59.528117,DOGEUSDC,10000.0,8045.034962199999,OKX,Binance,dogecoin,"{'maker_fee_asset': 52.16776, 'taker_fee_usdt': 8.0802422908896, 'withdrawal_fee_asset': 4.0}","{'bought_qty': 52167.76, 'after_fees': 52115.592240000005, 'after_withdrawal': 52111.592240000005}","{'current': 0.15414, 'average': 0.15421469049466566, 'end': 0.15422}","{'current': 0.15507, 'average': 0.15505652281120166, 'end': 0.15504}",27.12708639871198,0.33719041031107955
2025-04-10T22:01:59.528168,JTOUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 6.139880393619632, 'taker_fee_usdt': 10.084448385411337, 'withdrawal_fee_asset': 0.265233}","{'bought_qty': 6139.880393619632, 'after_fees': 6133.740513226012, 'after_withdrawal': 6133.475280226012}","{'current': 1.627, 'average': 1.6286962218989935, 'end': 1.63}","{'current': 1.645, 'average': 1.6441654893308277, 'end': 1.643}",74.36393702592613,0.7436393702592614
2025-04-10T22:01:59.528469,ETHEUR,10000.0,1972.907916,OKX,Binance,optimism,"{'maker_fee_asset': 0.0014531999999999998, 'taker_fee_usdt': 1.986215557284, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 1.4531999999999998, 'after_fees': 1.4517467999999998, 'after_withdrawal': 1.4517067999999997}","{'current': 1357.63, 'average': 1357.63, 'end': 1357.63}","{'current': 1368.35, 'average': 1368.1933275259166, 'end': 1368.13}",11.321425726716143,0.573844609517809
2025-04-10T22:01:59.528627,TRUMPUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 1.2712134784062026, 'taker_fee_usdt': 10.057309138228147, 'withdrawal_fee_asset': 0.08}","{'bought_qty': 1271.2134784062025, 'after_fees': 1269.9422649277963, 'after_withdrawal': 1269.8622649277963}","{'current': 7.865, 'average': 7.866499348746371, 'end': 7.868}","{'current': 7.92, 'average': 7.92, 'end': 7.92}",47.25182908991883,0.4725182908991883
2025-04-10T22:01:59.528689,AAVEUSDT,10000.0,2293.4331927900002,OKX,Binance,erc20,"{'maker_fee_asset': 0.017406677000000002, 'taker_fee_usdt': 2.31018306052024, 'withdrawal_fee_asset': 0.005}","{'bought_qty': 17.406677000000002, 'after_fees': 17.389270323, 'after_withdrawal': 17.384270323000003}","{'current': 131.72, 'average': 131.75594588157176, 'end': 131.77}","{'current': 132.89, 'average': 132.8892739008888, 'end': 132.88}",14.439684669719554,0.6296099975841648
2025-04-10T22:01:59.528719,XLMUSDC,10000.0,1720.255910882,OKX,Binance,stellar,"{'maker_fee_asset': 7.532556999999999, 'taker_fee_usdt': 1.7307537818899998, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 7532.556999999999, 'after_fees': 7525.024442999998, 'after_withdrawal': 7525.016442999999}","{'current': 0.22831, 'average': 0.22837608940523124, 'end': 0.22862}","{'current': 0.23, 'average': 0.23, 'end': 0.23}",8.767117226109804,0.5096402907643418
2025-04-10T22:01:59.528824,JUPUSDC,10000.0,2714.0971584000004,OKX,Binance,solana,"{'maker_fee_asset': 7.525582, 'taker_fee_usdt': 2.728684919734, 'withdrawal_fee_asset': 1.8}","{'bought_qty': 7525.581999999999, 'after_fees': 7518.056417999999, 'after_withdrawal': 7516.256417999999}","{'current': 0.3602, 'average': 0.3606494698217361, 'end': 0.3611}","{'current': 0.3631, 'average': 0.3630377634801442, 'end': 0.363}",11.859076414265473,0.43694369516441967
2025-04-10T22:01:59.528904,MEUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 11.383732278725825, 'taker_fee_usdt': 10.068536276786284, 'withdrawal_fee_asset': 0.42131844}","{'bought_qty': 11383.732278725825, 'after_fees': 11372.3485464471, 'after_withdrawal': 11371.9272280071}","{'current': 0.877, 'average': 0.8784465195732181, 'end': 0.879}","{'current': 0.886, 'average': 0.8853852187858898, 'end': 0.885}",58.46774050949898,0.5846774050949898
2025-04-10T22:01:59.528933,ADAEUR,10000.0,476.765,OKX,Binance,cardano,"{'maker_fee_asset': 0.8875000000000001, 'taker_fee_usdt': 0.47992798999999997, 'withdrawal_fee_asset': 0.8}","{'bought_qty': 887.5, 'after_fees': 886.6125, 'after_withdrawal': 885.8125}","{'current': 0.5372, 'average': 0.5372, 'end': 0.5372}","{'current': 0.542, 'average': 0.5417941042827912, 'end': 0.5416}",2.683062009999958,0.5627640472769515
2025-04-10T22:01:59.528959,OPUSDT,10000.0,10000.0,OKX,Binance,optimism,"{'maker_fee_asset': 15.665568610806579, 'taker_fee_usdt': 10.03152375004749, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 15665.568610806578, 'after_fees': 15649.903042195772, 'after_withdrawal': 15649.803042195772}","{'current': 0.6381, 'average': 0.6383426129263958, 'end': 0.6385}","{'current': 0.641, 'average': 0.641, 'end': 0.641}",21.492226297443267,0.21492226297443268
2025-04-10T22:01:59.529065,LUNCUSDT,10000.0,535.84777608,OKX,Binance,terra classic,"{'maker_fee_asset': 9401.833, 'taker_fee_usdt': 0.54118938137454, 'withdrawal_fee_asset': 1000.0}","{'bought_qty': 9401833.0, 'after_fees': 9392431.167, 'after_withdrawal': 9391431.167}","{'current': 5.697e-05, 'average': 5.699396873779826e-05, 'end': 5.701e-05}","{'current': 5.765e-05, 'average': 5.762586891720973e-05, 'end': 5.762e-05}",4.800415913165352,0.8958544063171904
2025-04-10T22:01:59.529138,BTCUSDC,10000.0,10000.0,OKX,Binance,lightning,"{'maker_fee_asset': 0.00012568582273796852, 'taker_fee_usdt': 10.03260947414065, 'withdrawal_fee_asset': 1e-06}","{'bought_qty': 0.12568582273796852, 'after_fees': 0.12556013691523055, 'after_withdrawal': 0.12555913691523055}","{'current': 79562.1, 'average': 79563.46851345465, 'end': 79564.1}","{'current': 79903.46, 'average': 79903.46, 'end': 79903.46}",22.57686466650739,0.2257686466650739
2025-04-10T22:01:59.529755,APTUSDT,10000.0,3169.3163394,OKX,Binance,aptos,"{'maker_fee_asset': 0.6906989, 'taker_fee_usdt': 3.1823132114732, 'withdrawal_fee_asset': 0.001}","{'bought_qty': 690.6989, 'after_fees': 690.0082011, 'after_withdrawal': 690.0072011}","{'current': 4.586, 'average': 4.588564335921195, 'end': 4.59}","{'current': 4.612, 'average': 4.612, 'end': 4.612}",9.81455886172671,0.3096743212318388
2025-04-10T22:01:59.529882,LTCUSDT,10000.0,10000.0,OKX,Binance,litecoin,"{'maker_fee_asset': 0.1370478750545355, 'taker_fee_usdt': 10.056997536332874, 'withdrawal_fee_asset': 0.001}","{'bought_qty': 137.0478750545355, 'after_fees': 136.91082717948095, 'after_withdrawal': 136.90982717948094}","{'current': 72.96, 'average': 72.96720212568562, 'end': 72.98}","{'current': 73.46, 'average': 73.45709028723502, 'end': 73.45}",46.94053879654166,0.46940538796541653
2025-04-10T22:01:59.529906,JTOUSDC,10000.0,2200.3108723,OKX,Binance,solana,"{'maker_fee_asset': 1.3457563000000001, 'taker_fee_usdt': 2.2085495001693998, 'withdrawal_fee_asset': 0.265233}","{'bought_qty': 1345.7563, 'after_fees': 1344.4105437, 'after_withdrawal': 1344.1453107}","{'current': 1.627, 'average': 1.634999496045458, 'end': 1.638}","{'current': 1.644, 'average': 1.643088349591636, 'end': 1.642}",6.030078369230523,0.2740557457195692
2025-04-10T22:01:59.529961,SUIEUR,10000.0,2307.5151201,OKX,Binance,sui,"{'maker_fee_asset': 1.2279646, 'taker_fee_usdt': 2.3163630206258206, 'withdrawal_fee_asset': 0.06}","{'bought_qty': 1227.9646, 'after_fees': 1226.7366354, 'after_withdrawal': 1226.6766354000001}","{'current': 1.877, 'average': 1.879138144617524, 'end': 1.8795}","{'current': 1.8884, 'average': 1.8883240731739301, 'end': 1.8883}",6.531537505194592,0.28305502522174314
2025-04-10T22:01:59.530025,ACHUSDT,10000.0,6588.4609884,OKX,Binance,erc20,"{'maker_fee_asset': 341.69264999999996, 'taker_fee_usdt': 6.6141705459695, 'withdrawal_fee_asset': 33.67}","{'bought_qty': 341692.64999999997, 'after_fees': 341350.95735, 'after_withdrawal': 341317.28735}","{'current': 0.01926, 'average': 0.01928183409388525, 'end': 0.0193}","{'current': 0.01939, 'average': 0.019378363742786557, 'end': 0.01937}",19.095387023530748,0.2898307671116383
2025-04-10T22:01:59.530214,AVAXUSDT,10000.0,222.881262935,OKX,Binance,avalanche,"{'maker_fee_asset': 0.012273130000000002, 'taker_fee_usdt': 0.22511437270190005, 'withdrawal_fee_asset': 0.0064}","{'bought_qty': 12.273130000000002, 'after_fees': 12.260856870000001, 'after_withdrawal': 12.254456870000002}","{'current': 18.158, 'average': 18.16009957810273, 'end': 18.162}","{'current': 18.37, 'average': 18.37, 'end': 18.37}",2.007995394198133,0.9009260660837761
2025-04-10T22:01:59.530276,SOLUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 0.08960224008072754, 'taker_fee_usdt': 10.1021141566954, 'withdrawal_fee_asset': 0.0025}","{'bought_qty': 89.60224008072754, 'after_fees': 89.51263784064682, 'after_withdrawal': 89.51013784064682}","{'current': 111.6, 'average': 111.60435264777371, 'end': 111.61}","{'current': 112.86, 'average': 112.85999999999999, 'end': 112.86}",92.0120425387031,0.920120425387031
2025-04-10T22:01:59.530437,GALAUSDT,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 725.4589535769687, 'taker_fee_usdt': 10.070502895265147, 'withdrawal_fee_asset': 363.2}","{'bought_qty': 725458.9535769687, 'after_fees': 724733.4946233918, 'after_withdrawal': 724370.2946233918}","{'current': 0.01377, 'average': 0.013784377394053396, 'end': 0.01379}","{'current': 0.01391, 'average': 0.013902423898402561, 'end': 0.0139}",60.4323923698812,0.6043239236988119
2025-04-10T22:01:59.530467,ACEUSDT,10000.0,260.67012797999996,OKX,Binance,endurance,"{'maker_fee_asset': 0.5402672000000001, 'taker_fee_usdt': 0.26176368240799996, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 540.2672, 'after_fees': 539.7269328, 'after_withdrawal': 539.7189328}","{'current': 0.4823, 'average': 0.48248371913008964, 'end': 0.4827}","{'current': 0.485, 'average': 0.485, 'end': 0.485}",0.8317907455920022,0.31909707185773956
2025-04-10T22:01:59.530509,BIOUSDT,10000.0,261.19296698000005,OKX,Binance,erc20,"{'maker_fee_asset': 4.76719, 'taker_fee_usdt': 0.26270722939300006, 'withdrawal_fee_asset': 11.84}","{'bought_qty': 4767.1900000000005, 'after_fees': 4762.422810000001, 'after_withdrawal': 4750.582810000001}","{'current': 0.05474, 'average': 0.05478971196449062, 'end': 0.0548}","{'current': 0.0553, 'average': 0.055299999999999995, 'end': 0.0553}",1.2515551836069676,0.4791687915941477
2025-04-10T22:01:59.530997,ZILUSDT,10000.0,9075.63607001799,OKX,Binance,zilliqa,"{'maker_fee_asset': 860.051629409, 'taker_fee_usdt': 9.10620654068587, 'withdrawal_fee_asset': 0.8}","{'bought_qty': 860051.629409, 'after_fees': 859191.5777795911, 'after_withdrawal': 859190.777779591}","{'current': 0.01053, 'average': 0.010552431690937527, 'end': 0.01057}","{'current': 0.01061, 'average': 0.010598585059559254, 'end': 0.01059}",21.46426412719302,0.23650424016121296
2025-04-10T22:01:59.531048,CETUSUSDT,10000.0,981.369062422,OKX,Binance,sui,"{'maker_fee_asset': 10.9061882, 'taker_fee_usdt': 0.98819300847026, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 10906.1882, 'after_fees': 10895.2820118, 'after_withdrawal': 10895.1820118}","{'current': 0.08995, 'average': 0.08998277348835773, 'end': 0.08999}","{'current': 0.0907, 'average': 0.0907, 'end': 0.0907}",5.835753039789779,0.5946542705745433
2025-04-10T22:01:59.531079,ENJUSDT,10000.0,353.40606475000004,OKX,Binance,chain enjin relay,"{'maker_fee_asset': 5.460001, 'taker_fee_usdt': 0.35563600793479994, 'withdrawal_fee_asset': 0.001}","{'bought_qty': 5460.001, 'after_fees': 5454.540999, 'after_withdrawal': 5454.539999}","{'current': 0.06471, 'average': 0.0647263736307008, 'end': 0.06475}","{'current': 0.0652, 'average': 0.0652, 'end': 0.0652}",1.874307176865102,0.5303551251139365
2025-04-10T22:01:59.531109,1INCHUSDT,10000.0,8067.3333730671,OKX,Binance,erc20,"{'maker_fee_asset': 48.982448708999996, 'taker_fee_usdt': 8.10392141270419, 'withdrawal_fee_asset': 3.95}","{'bought_qty': 48982.448709, 'after_fees': 48933.466260290996, 'after_withdrawal': 48929.516260291}","{'current': 0.1645, 'average': 0.16469844986710136, 'end': 0.1649}","{'current': 0.1657, 'average': 0.16562439263845674, 'end': 0.1656}",28.484118224386293,0.3530797217266476
2025-04-10T22:01:59.531166,AUCTIONUSDT,10000.0,201.71313504900002,OKX,Binance,erc20,"{'maker_fee_asset': 0.017366447, 'taker_fee_usdt': 0.20371248891434, 'withdrawal_fee_asset': 0.056}","{'bought_qty': 17.366447, 'after_fees': 17.349080553, 'after_withdrawal': 17.293080553}","{'current': 11.613, 'average': 11.615106708297903, 'end': 11.617}","{'current': 11.78, 'average': 11.78, 'end': 11.78}",1.7956413764256354,0.8901955621231308
2025-04-10T22:01:59.531253,LINKUSDT,10000.0,3845.1845687950004,OKX,Binance,erc20,"{'maker_fee_asset': 0.320393966, 'taker_fee_usdt': 3.8722247216113996, 'withdrawal_fee_asset': 0.055}","{'bought_qty': 320.393966, 'after_fees': 320.073572034, 'after_withdrawal': 320.018572034}","{'current': 11.999, 'average': 12.001426296508345, 'end': 12.003}","{'current': 12.1, 'average': 12.1, 'end': 12.1}",23.16792809478784,0.6025179722919823
2025-04-10T22:01:59.531535,ALGOUSDT,10000.0,10000.0,OKX,Binance,algorand,"{'maker_fee_asset': 56.93599449035003, 'taker_fee_usdt': 10.051598022618405, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 56935.99449035003, 'after_fees': 56879.05849585968, 'after_withdrawal': 56879.05049585968}","{'current': 0.1755, 'average': 0.17563581859793245, 'end': 0.1757}","{'current': 0.1768, 'average': 0.1767188083308472, 'end': 0.1767}",41.54642459578645,0.4154642459578645
2025-04-10T22:01:59.531753,PENGUUSDT,10000.0,3714.7628430000004,OKX,Binance,solana,"{'maker_fee_asset': 884.033, 'taker_fee_usdt': 3.746284396768486, 'withdrawal_fee_asset': 73.10192844}","{'bought_qty': 884033.0, 'after_fees': 883148.967, 'after_withdrawal': 883075.8650715599}","{'current': 0.004199, 'average': 0.004202063546270332, 'end': 0.004203}","{'current': 0.004245, 'average': 0.004242313197479252, 'end': 0.004241}",27.77526937171706,0.7476996660515228
2025-04-10T22:01:59.531798,MOVEUSDT,10000.0,332.154709,OKX,Binance,erc20,"{'maker_fee_asset': 1.0457, 'taker_fee_usdt': 0.3342382031500001, 'withdrawal_fee_asset': 2.0}","{'bought_qty': 1045.7, 'after_fees': 1044.6543000000001, 'after_withdrawal': 1042.6543000000001}","{'current': 0.31761, 'average': 0.3176386238883045, 'end': 0.31765}","{'current': 0.3206, 'average': 0.3205647386195022, 'end': 0.3205}",1.7492559468500417,0.5266389123659967
2025-04-10T22:01:59.531928,GLMRUSDT,10000.0,192.966878712,OKX,Binance,moonbeam,"{'maker_fee_asset': 3.094091005, 'taker_fee_usdt': 0.194732175581685, 'withdrawal_fee_asset': 0.01}","{'bought_qty': 3094.091005, 'after_fees': 3090.9969139950003, 'after_withdrawal': 3090.986913995}","{'current': 0.0623, 'average': 0.062366258264598136, 'end': 0.06241}","{'current': 0.063, 'average': 0.063, 'end': 0.063}",1.5705646941032967,0.8139037665874979
2025-04-10T22:01:59.532105,ARKMUSDT,10000.0,718.4844304,OKX,Binance,erc20,"{'maker_fee_asset': 1.612628, 'taker_fee_usdt': 0.722690362028, 'withdrawal_fee_asset': 1.46}","{'bought_qty': 1612.628, 'after_fees': 1611.0153719999998, 'after_withdrawal': 1609.5553719999998}","{'current': 0.4453, 'average': 0.4455363731747185, 'end': 0.4457}","{'current': 0.449, 'average': 0.44900000000000007, 'end': 0.449}",3.483241265972083,0.4848040011156355
2025-04-10T22:01:59.532159,SNTUSDT,10000.0,425.71591894533,OKX,Binance,erc20,"{'maker_fee_asset': 19.117204142, 'taker_fee_usdt': 0.42782707831615496, 'withdrawal_fee_asset': 29.19}","{'bought_qty': 19117.204142, 'after_fees': 19098.086937858, 'after_withdrawal': 19068.896937858}","{'current': 0.02224, 'average': 0.022268733219730767, 'end': 0.02228}","{'current': 0.02244, 'average': 0.022435858755247565, 'end': 0.02243}",1.6833322925087941,0.3954121087788042
2025-04-10T22:01:59.532389,PERPUSDT,10000.0,3281.6331768403998,OKX,Binance,erc20,"{'maker_fee_asset': 17.216247982000002, 'taker_fee_usdt': 3.2990786834112504, 'withdrawal_fee_asset': 3.43}","{'bought_qty': 17216.247982, 'after_fees': 17199.031734018, 'after_withdrawal': 17195.601734018}","{'current': 0.1903, 'average': 0.19061256437938312, 'end': 0.1907}","{'current': 0.1921, 'average': 0.19185596028807148, 'end': 0.1917}",14.146427887439586,0.4310788904523435
